SDP,LogDet
25484.398045629,28109.6615919241
29265.8857972049,27873.2877195986
27664.6371644,27323.3727433384
26605.4851263079,27988.2761197835
27475.6542613244,27716.2569876201
26199.3905287724,29664.3835061498
27444.0209633198,26826.3631077899
26351.2573908976,27375.9065217994
28086.9696782803,26311.1729927535
26683.2303714141,27877.9018986885
27894.722804618,27751.4817460231
27302.4875422776,29761.858382919
25535.1644985365,28470.2554913616
24981.5749869961,27592.0565898425
27551.496195834,28638.4125515284
27018.6842003829,28739.9050098436
26319.2497866849,26598.0617885464
27521.9841470933,28292.2271855837
27520.3972879707,27739.6195019154
27193.23056352,28219.8848046246
26901.2548151904,28292.2271855837
28446.635177874,28874.0550488743
26876.7732886862,29189.0450623203
27125.2955652327,26682.4773606094
27266.1200389886,25915.9242993522
26969.5496366354,27542.610293483
28197.8709989333,27555.1206924988
27622.173128004,27597.9233463971
29814.5891296317,26895.7752911792
27413.3683404798,27827.1437679003
25031.4879377872,29531.965638725
28652.9932132128,29676.8958088936
27267.3546814793,26158.8055929677
29609.9889411617,27910.4857251447
27096.3892587794,27193.3748543414
27846.2419804902,27909.4285167901
26876.3534917442,28029.9579726815
27432.9044780404,29588.0570244194
28368.3966148015,28178.6317374275
26540.3751472007,28781.0459787984
29251.4102391442,27847.1037911676
26192.3785904883,27728.0222823533
25812.0611108159,27092.3906350078
26084.4479725752,27396.9929131604
27299.5307474963,28030.1004850124
27552.0370236433,28475.6111250268
26085.2638230868,25696.3217183147
29288.0559507475,27391.4782843051
27247.1018998845,27438.6856035082
28029.9579726815,26122.6824807743
26457.0579066062,26263.0103616931
28409.7995760861,29324.4417824444
28644.6512971124,27522.8209618222
28193.6714821589,29572.2158190883
27272.4875262301,28716.3326272175
28045.7574533939,26993.5489382732
28278.0593989899,28329.7288917576
27356.4570347317,27827.0394092084
30033.60284922,26200.7875814734
29502.327067912,26480.202308371
28470.2554913616,27712.2617106535
25730.9606765565,27375.9065217994
27240.7435034888,26925.4716345124
28040.6150138871,26606.5986651384
27515.887791388,27184.5755347816
27455.656278118,28713.6592336857
28082.4047255934,28415.8811618266
28335.7876868402,28940.1789759191
27114.4302255712,26245.3597113386
28282.8627531541,26952.4777705538
26688.5169246308,26204.3843559836
27362.8457686356,27161.1443760324
28267.1904751384,29515.432114489
26762.4773729194,27914.3892223326
29288.0559507475,26767.1117730127
27692.3666024667,27018.9133678074
27097.1766430945,27197.8483173776
26344.4584285309,27498.7708096271
27894.1361946526,29266.0133638344
27141.4417257013,27589.2573882287
28000.5048099072,28114.3813505358
26348.1277306539,27197.8483173776
27617.560922582,26380.5748238776
28105.3349330558,28969.5188646327
26554.0643867738,29472.793343265
29502.327067912,28616.6636789531
23207.4143273805,26757.723781044
26943.4318506429,28149.7736072279
27952.8525418424,27667.25038339
29172.5272549825,27586.6985975177
25484.398045629,26640.0536343768
27069.3968851424,27804.2382992509
27810.2828434926,27727.8129655375
29765.3784760511,28884.086100989
25651.3056065762,27498.7708096271
26284.4984197002,27819.9580697941
28310.3969953032,28860.6321935227
27933.3647025656,27881.1950437619
27601.2117721616,26613.8859951072
29277.6498579766,27161.1443760324
29045.3306722058,27058.0223999224
29639.7238736225,27202.8631511119
29364.0949253604,26509.2465595039
27222.5303268252,27415.7536233628
27641.7105025434,28146.9055350907
26699.7885544611,29409.4607708688
27508.7515499492,29288.0559507475
25502.4649849303,26994.6235693671
29761.858382919,27033.8889960899
27399.9325950414,26101.3044783252
27012.0737455542,28733.2286265145
28909.6023142921,27367.4784933036
27508.0050691782,27439.0685154231
26294.2169636008,29761.858382919
27105.1732747011,26500.5274048046
27241.9907407724,27163.9925289666
25651.3056065762,27348.3371406334
27993.5283755553,29675.8609841472
26042.4311656455,27877.9018986885
28295.8920952851,25973.4364691011
27238.4518349209,28207.9261885279
28074.3590230965,26092.9711582171
27067.4659131622,29761.858382919
29761.858382919,26863.4774693513
26085.2638230868,27738.5853959945
25822.5829141621,28737.0051078514
26419.0252259035,26981.0032643035
27628.6694292734,27351.4396546032
25983.7865899276,28686.8868506883
28842.8042890528,27417.5989557848
28797.6865792707,29622.4192261983
28059.7251792623,25718.7091496831
29850.3860789197,26629.2696475494
25551.130904859,26415.4111884763
28671.7743463809,28690.3450227843
29288.0559507475,27161.1974058494
26945.3726365973,28874.0550488743
29211.2367437227,26921.718044758
28093.9119500099,28722.0722345767
27665.326562835,26167.9533755416
27487.718948551,28081.1698056897
26831.8481035609,29701.0649235191
26019.2302536223,29375.4424912674
29912.3491891599,27340.0881612949
29834.2066703688,27206.4176827781
27455.3734236213,26949.9973564791
28729.9541943578,25719.7878870924
28743.3236740313,29288.0559507475
26807.938423032,27308.8728344074
25135.518404884,28178.6317374275
26191.16396696,28423.901801513
27628.6694292734,28178.6317374275
27382.0999017885,26822.5429050402
29307.5258488253,27797.1769080577
26439.3396356322,27373.3787796717
29316.4577633676,27389.1365955249
27635.0740057504,26521.7174334732
27870.9202377121,25894.6327857639
27706.4042063334,28686.8868506883
28028.4128279735,28278.0593989899
24669.9357948151,27749.3113678157
26961.1919497412,28309.9842981516
27383.6235049848,29052.5162413025
26091.9705012538,27621.0792737271
26401.5301692289,28798.9800433552
28224.0715774867,29060.9499640231
25382.3711711147,27775.2663663016
29214.9978076088,27951.0440965771
26899.1013414487,26767.7673451286
27198.2708841288,29124.6934161348
27311.2558179476,29701.0649235191
26519.4317462702,27856.4193943223
28534.0827776555,26901.1724501699
26464.251784966,29568.6483595225
27552.5865037844,27200.0984224691
27179.3949489083,26970.96141828
28116.2935976375,27318.1253207509
26814.5986786283,28344.495471804
27916.5413910017,26297.7381504556
26462.544393598,29023.4581917859
27805.7271952623,29568.6483595225
29879.0767153845,27544.7463809839
28251.7896994163,28003.4502910635
30168.0860264593,27359.209034524
29688.9403046676,27858.7231552129
27155.2082718751,27187.7140767611
25929.9199257912,28599.6105760225
27351.4396546032,26896.972185985
28100.2482759422,26046.0549749
26745.3380831281,27611.6996543842
27535.7710008363,27951.030454464
25515.5149512733,27581.0544608801
29037.0233377469,26810.4074668012
27990.7227829488,28948.1962305151
29794.755151467,27185.8605056606
28615.6626226041,26767.7673451286
27498.4877231507,28303.6246496108
27895.5011653494,29781.3692209053
29107.5989729136,28921.9988185097
27984.0094041903,27313.3886757671
28336.9182797382,26532.4658980056
26901.7803638749,27461.7972506198
27349.7177618647,28805.7008612154
27884.8082833958,29832.1747925881
27951.6453881393,28443.0644093321
26475.9257524294,28874.0550488743
25502.5372596324,28691.0359221314
25900.1184871333,26796.3680084215
27566.9137209143,27910.4857251447
26299.961754225,28729.9541943578
27317.6573578149,27898.0764289225
29172.5272549825,28332.363284743
26409.8692346204,28844.0073732327
29688.9403046676,27604.0979053507
27153.9058398631,26731.3874621324
27533.7088742925,28637.5777125202
27423.4173591676,28183.2346145099
27826.906300161,27115.525008916
29696.0999452814,28380.5243501554
28623.7873372683,26767.7673451286
29056.0624666983,29433.35676922
28888.2402881526,27049.851080533
28781.0459787984,29324.4417824444
27427.0661211049,26731.6007419305
29688.0677662663,27805.7271952623
28415.8811618266,26650.4567742341
26318.9277488644,27136.9415489275
27993.5283755553,26910.4905676452
27840.6191660494,27215.6355585775
27236.0540216914,27036.5438196307
27888.4162304388,27611.6996543842
26384.8828308249,28569.3222449883
26815.2905959905,27627.5068874186
29739.9122211535,27701.1295325988
27812.2677348969,27850.2049816343
29860.1811010231,29701.0649235191
28459.070786161,29622.4192261983
28940.8117661846,26773.7386011531
27351.8925397148,28585.1046783673
26723.4499408153,28948.1962305151
27932.6434234425,28569.8589403019
27623.4851342214,27680.4630736093
25800.8726276515,27650.8019689473
27354.243753644,29112.8915403763
26301.0516883588,27448.0605745167
27827.3515439118,26840.3823174892
26303.7606508544,28582.973872583
27485.187038349,27972.2733384578
28036.103608264,28948.1962305151
25981.6597978446,29124.6956451193
26309.3294622311,28077.9020848327
25519.7820608156,27272.4875262301
27557.9051193678,27542.610293483
29451.4355357468,27498.7708096271
28117.9632377644,27193.9275462482
27474.9975146058,27799.5025005853
29191.8693514409,26996.0819975997
26840.3823174892,26254.1731264965
29688.9403046676,27317.6573578149
25309.6092126144,26352.8381922778
25542.5822740763,27235.8918427592
29747.7153549703,27445.8112892552
28069.2981997013,29783.0059033508
26640.305494547,27377.1643114016
27084.5825260253,26277.3161734512
27815.541016091,27744.693694903
28177.3193811182,27825.111698342
28559.0750690278,27766.0855458494
29482.8989025893,27887.9101027676
27589.3797654682,27356.7113785788
27238.3502351621,26975.0359748583
28798.4867143325,27622.8145809565
26122.7871608759,27567.7569854565
26311.1729927535,29568.6483595225
27241.9907407724,27524.4161997876
28269.2973362713,26227.1226718815
27283.3249967062,27018.9989529809
26236.1175581863,28114.3813505358
27889.7738825501,29475.9454680695
25968.9601070662,28178.6317374275
27269.9793754634,27645.3501864598
29767.4182941433,27744.693694903
28931.3373950797,27601.1605979317
27163.0314699961,28571.3746026872
27555.1206924988,26963.5687442797
25062.8227859211,27227.4400866116
27238.125419871,26301.2039927771
25731.9698103401,28569.3222449883
27616.6756183336,29124.6956451193
28469.6490894093,29277.6498579766
27840.0401580077,28201.9624990603
28322.9347453593,27238.7364632385
29324.4417824444,26629.2696475494
27751.7086096008,28853.5903500941
26696.6355185278,27031.5827200366
28136.2999899326,28416.1677933087
28913.9527961825,27902.9077967534
27083.7993099736,27805.7271952623
27619.8370758128,27799.138607523
27857.4250548534,26757.8388328774
25514.3890011136,27622.8145809565
26448.1385736136,29790.7349619047
26870.1374592986,27805.7271952623
26192.1686004746,28398.5296996683
29873.0805778759,26473.3101077913
27727.8972977595,27655.266934991
28390.158003961,26762.3239078273
27075.3351092064,29298.1085642431
29068.4863801564,28705.1066705814
27154.9169652888,27463.0732522167
26809.5098263669,26686.6138967881
28638.4125515284,27229.7159123777
26143.89645275,28227.0382839651
27532.6413396304,25788.1885142568
27348.8841905393,26014.7351195485
27510.574853369,26666.5633439462
27278.9053740605,26383.6089798053
26216.3490453443,26799.1361107082
29803.4416570412,28638.4125515284
26983.6864405564,28021.8829463353
26452.1012061366,28121.6207958896
26952.4928772428,26933.2199931434
27839.9537998315,27311.0741734035
26771.8241530424,26918.3875902963
26208.4487809805,26782.3201530135
28400.038049783,26918.3875902963
27140.6023801891,27162.1303701932
25790.3167830752,28851.4917496638
29235.5345337541,26977.4331568535
29878.6360053931,26629.2696475494
28329.4213082367,27375.8829711806
29233.5562030338,29076.7948536602
25833.5796551139,27828.725352011
23192.4092794241,27462.8108075998
27390.1466240926,27567.7569854565
24453.9078751395,27600.6266145216
28781.7742655159,26863.4774693513
26027.5135576768,26638.991762179
26691.6669254045,25788.1885142568
26459.9958586755,27684.436101044
29177.2594046819,28781.0459787984
26092.8808402051,29375.4424912674
29258.8927036351,29545.1555071985
27875.1282830261,27096.7088327627
27851.5741830028,27305.2371465885
30059.8502723773,26338.2126953452
28446.635177874,26631.9151860494
26588.6245713631,27351.4396546032
27007.6497635203,27502.9298234684
27970.980296623,28133.0385690305
28003.4502910635,27797.1769080577
27505.4276762056,27567.7569854565
25856.7917433573,27972.2733384578
28679.6209715272,28416.3406512839
27793.8039763657,27111.0808304556
28286.1388248023,28249.626542203
28335.7876868402,28121.6207958896
28329.4213082367,28686.8868506883
25491.340346988,26451.90003654
28687.6333372879,28884.086100989
27317.1216264538,28739.9050098436
29292.9753857696,27235.8918427592
27400.3003965809,27203.5016439125
28055.3443942188,28257.6055028888
27095.6662498571,27219.9254469879
27724.1010523176,28058.0923699011
27666.5403817133,27479.0388858835
27388.4674646087,26926.1198003696
28948.0312547729,26606.0657472687
28606.1461544132,29533.3389341304
28477.1717746944,27525.5253520191
27219.6372139454,27004.23279657
27149.0662517434,27567.7569854565
27483.769873539,29265.5758409315
25916.5767455299,29052.5162413025
28798.4867143325,27619.1228156926
27910.4857251447,27898.3962932857
26522.9925767762,29324.4417824444
26570.7573111006,25508.6670942418
27358.6239200898,28033.3474009358
28251.2207388328,27775.5710762481
27024.9446233199,28881.7564665088
29141.4572039037,29570.0030797728
26957.5334120729,26811.0005048175
26758.7134942138,26728.4367516177
27660.141146395,26852.1134155233
29664.3835061498,27553.3437239881
29046.5629299422,28521.0133201095
27853.4967701624,27540.1585197468
27203.3552163151,26393.7185314217
28532.8713288833,27201.1207904061
28469.6490894093,26686.6138967881
25693.5584005134,27204.6678951144
24733.3851725155,29568.6483595225
26407.3247226756,26065.3036165259
29683.3203023167,27213.6418853519
25821.1634655806,27230.4016063094
27910.4857251447,26129.1205658816
27040.9774402509,26552.5819581283
25514.3890011136,27717.1635645597
26335.2940092049,27645.3501864598
29347.4645368757,27485.4759470368
27728.0222823533,28001.5287655977
27000.0917639427,27680.5417596889
27337.1640519597,27615.1196728713
29499.0191308929,28213.2865924287
26994.7481715859,27028.1484134769
26998.688641297,29266.0133638344
27595.8791948612,28950.6712891006
26309.432174049,27951.0440965771
27071.7438649963,27924.0975633937
27188.3100077418,26263.0103616931
28948.1962305151,27752.0300065672
29324.4417824444,27260.9817723402
26928.0608620363,29515.432114489
29439.076379493,27958.1176186867
28200.7311603853,25572.0556380716
29765.3784760511,29199.8855305834
26136.31551254,27863.8013040085
28808.6819204352,28207.9261885279
27312.3646568264,28250.6109935584
26909.9984092245,26973.9422489934
27356.7113785788,28652.1065392369
26358.8409564806,26456.7636982413
29739.9122211535,27435.8278121355
26825.0676560026,29568.6483595225
28190.4967505787,26989.4681725568
29227.2416689836,27807.5612080723
27073.754126484,27202.8631511119
28058.0923699011,26382.8315377705
26240.0974627642,29061.2018306408
26939.4122820871,27317.6573578149
27160.2923652023,29221.5693815364
26138.7328807671,27535.8432681176
25709.1564761964,26109.5575504133
26904.8971062178,27923.1715251347
26477.2370926435,29052.5162413025
29126.4028460773,28183.2346145099
27461.2940194821,29069.4203782942
29299.0792238026,29675.8609841472
26643.523824051,29324.4417824444
28644.6512971124,27187.7140767611
29141.4572039037,27194.3364932647
25915.3473418566,27998.0033867519
27314.2845473665,28077.9020848327
27242.0998706467,26355.7515553352
26102.5601176756,29151.3108141241
26766.8716526714,26689.6776031805
28292.2271855837,27290.0943842204
27202.8631511119,27996.4963470053
27633.8735132104,26989.4681725568
22683.4077420288,27797.1769080577
27708.9263908609,28333.0716491663
27090.682320016,26010.7975388274
25851.3095084346,29199.8855305834
29258.1541158987,27794.6778552345
30033.60284922,26782.6551678726
27061.023274673,26927.3141068798
29347.4645368757,26212.9991250446
26221.3888955169,26230.01180092
25201.3045694717,27389.1365955249
27695.0611902263,27058.1196839845
27349.1579707672,27390.5538368636
27499.3508577671,29029.4521889318
27926.0933733475,26767.0236948376
29117.3738415612,27444.0209633198
26648.8060441165,27188.4113043642
26801.6622242565,27994.0376048455
28819.9301234845,27195.9306266907
27570.9012430377,27161.1443760324
26986.3199287467,28227.0382839651
29541.8280498755,29076.7948536602
25794.0041382171,29170.6508198759
28284.6196247463,26533.5668136375
29568.6483595225,27374.985115502
25786.9609983546,28038.3023265525
26027.6042543567,28261.8425797573
26619.3870767546,25355.084504627
26487.097749326,27766.0855458494
30175.9759688555,26563.0721613265
26075.0401797301,26782.3201530135
27019.2080666709,28469.6490894093
27298.2115751843,27346.0666040884
26969.5496366354,27226.9617212829
26135.1392472435,27714.4697068426
27975.2378529895,27522.2966157011
28775.6884614427,26809.3300641993
28109.6615919241,29729.9594742144
27912.4555778846,27532.6413396304
28178.6317374275,29026.920183695
26277.8126659509,27139.9585893489
28219.0507010175,29797.6745008927
27479.0388858835,27475.5718430582
26865.3735299125,29006.1801758359
28045.7574533939,26994.2009279164
27981.6488692249,28149.7736072279
26326.4201065559,27172.805405623
27168.9704319486,29061.2018306408
29272.6811452244,27586.6985975177
28536.6237602622,29660.0506274993
28334.4526383684,26723.4499408153
28729.9541943578,27891.7942248172
28659.2780042843,27109.7136555273
27083.9449181514,28954.3417628108
27810.573074933,28038.6881090978
30028.6191626628,28686.8868506883
27322.5868450724,27166.1724915737
27558.409051319,28267.1904751384
26958.8356823894,27873.2877195986
25915.7688746111,26670.8620199875
25625.5165024213,26804.7530541055
27663.5576092517,27305.4270677601
27024.5903173007,27856.4193943223
24924.1441679659,27370.3232791066
26197.6264424749,27587.9577732932
25330.9776805594,26278.2144860807
27884.1816281183,26109.5575504133
26686.8364645825,27028.1484134769
27697.1369275005,27986.2200981481
26863.92569478,27248.279559829
26607.1919153256,26248.6113419688
27664.9035015852,27307.4031862961
24833.5113934073,26412.3079021131
26409.6448954648,28415.8811618266
26569.805588962,26035.748528138
29274.1945424099,28851.4917496638
27517.6425011316,26606.5986651384
27317.8437967893,28183.0560346811
26621.8668731485,28433.5912729141
25844.2474681158,27046.3570305542
27743.6218455943,29343.2160383664
27555.6316469599,29767.4182941433
29741.9719725313,28415.8811618266
25163.0878916529,29834.7704791775
27441.8134225479,26316.3976411147
26964.5440669942,27542.610293483
26782.4730840859,29537.7834293892
27219.9313088589,27920.6713407557
26729.0507829563,29201.8268479948
27492.9967070851,26993.112434162
25768.52948632,28149.7736072279
26872.7433887539,28950.6712891006
25190.2178094926,25919.738546434
29570.1328364026,26625.9635716869
27379.7232365125,27620.7562773087
25737.1106880851,27794.6778552345
29288.0559507475,25977.4472427123
27239.3954791343,29375.4424912674
26746.5248011413,28039.8751378622
27972.2733384578,27840.0401580077
30033.60284922,26767.7673451286
29655.8460604391,27599.2959613361
24286.9489610373,27018.9989529809
27815.2282871248,27389.1365955249
28256.2161425976,29464.0160684258
27951.030454464,26730.0489266625
26887.2813522826,29006.1801758359
26431.6553517171,27036.5438196307
29003.149181925,27797.1769080577
26629.7684106045,28882.9174715066
28033.3474009358,27994.0376048455
26477.0110002316,27168.9704319486
26632.9473422348,27839.9661840486
26061.6965278908,28940.1789759191
23354.0600172469,29531.965638725
26404.7400959526,27383.3478141477
27078.4855582388,27565.6685260434
28562.5557168529,27370.3232791066
28670.7185100791,27235.8918427592
29274.1945424099,27169.060343574
29469.0757056594,27433.5572479031
26963.2077826271,27461.2940194821
26072.8646435477,28686.8868506883
28864.0272295896,27994.0376048455
26719.4599962831,27479.0388858835
27872.5880862309,28193.4191851671
26364.6133225207,29054.1748618821
26853.7093412018,28962.5652256953
28000.698923944,28149.7736072279
29589.2307823076,26152.3864491946
26284.1075257142,27374.985115502
27403.7216710735,27020.1309653258
26017.9807798623,29032.3947550434
27228.301845861,26249.1252599159
28512.9262232591,27716.2569876201
26084.6087367889,29790.7349619047
26552.8423105258,28790.5417111743
26515.8305084294,28540.8494856599
27535.8432681176,29238.415210871
27248.7386741605,28326.0126612251
28352.7897530741,25884.0198101212
26689.6902669506,27172.805405623
27330.4445152691,28352.7897530741
26114.4003922408,27621.1467830628
26753.6438580522,28141.8406744596
28197.4145504967,28569.8589403019
26463.9332903507,26733.0243483464
26377.7441683671,26979.1276066296
29044.4644485142,26927.3141068798
27598.5909465829,29348.1239505352
27064.2580183017,28616.6636789531
27178.5626655245,27645.3501864598
29499.0191308929,29673.5130194785
26652.7472719955,26852.1134155233
29124.6956451193,28686.8868506883
27038.0722578876,29055.9099089846
26774.6335448124,27193.3748543414
26598.3842770967,29232.4673519607
26955.0917858166,28053.6313013094
26272.2013765804,27887.9101027676
26875.2830962791,27444.0209633198
26979.2703570557,28145.1459660238
26622.2146461725,27325.4801857111
27791.2841874751,29103.1334640041
28227.0382839651,27448.0605745167
28562.5557168529,27965.6899448408
26088.7624863721,26445.7489961217
25956.5534788418,25936.1164875905
28513.4868296074,27448.0605745167
27924.0975633937,26340.4928108073
26955.2080124289,27124.3468969145
26828.5547951786,27571.0931302574
26678.3395259488,27031.4854106129
26750.6341438989,29537.7834293892
27598.6706492414,27391.4782843051
26863.8044450712,27128.955352514
26513.5980865696,25895.2128840902
30188.7685029521,27421.8421825614
26623.07841185,27094.4039125584
27332.6074330339,27317.6573578149
25635.7271574046,29201.8268479948
23948.6442353701,26470.8425890888
27783.7417538163,27620.7562773087
29036.3887085154,27600.5432450036
27362.8457686356,28884.086100989
27796.364797774,26777.0029688609
29226.3986567846,27219.0727980145
29367.1906746236,29675.8609841472
29433.35676922,27408.3780937464
26601.3346055049,26731.6007419305
25989.2141587809,27793.3846418617
29062.9811752095,28114.3813505358
26578.2746513526,26157.7265720284
28531.9249571014,29052.5162413025
29137.610310645,27259.2596354632
25821.0309838351,26574.9483611745
26672.1881413356,27052.7453520393
26906.8573036787,27893.7243049105
29679.0047406344,27684.1159613575
25948.9485039009,27744.693694903
26488.4944191739,25884.0198101212
26992.5949116038,28136.2999899326
28586.3971119668,27378.5007587894
26080.0992782257,27018.9204501801
27277.8084756198,28146.9055350907
26666.5137381258,26596.9207578146
25869.7581953777,28416.0823719883
29253.2230954386,29761.858382919
26326.7683420766,29622.4192261983
28686.8868506883,28152.4360203522
28348.0217693512,27749.0572235149
29825.3607908698,26835.8002550022
27805.4357426572,26979.1276066296
27065.0888720007,27465.1705224896
28200.3401343865,28256.2161425976
26059.8942678783,27766.0855458494
26234.8656821852,29664.3835061498
27426.2839844129,27958.1176186867
27480.07231936,27939.4371364826
30031.5678295286,28416.0823719883
27447.9213678503,27524.3931333757
26915.3035728856,28326.0126612251
27996.5612138986,26223.7528422496
26717.3827976115,26050.196080002
23602.4227114696,27858.7231552129
27958.4535304101,27591.8417767712
29154.1001408757,25785.5170380103
29704.6798658109,28729.9541943578
30059.8502723773,28398.5296996683
29589.2307823076,27389.1365955249
26692.2480468325,27481.8880342949
26495.5188543269,26835.8002550022
27940.2434625992,27628.3074414438
27727.3737280473,27078.080459089
28352.8972816949,27510.0556780254
26980.9894190663,25907.393179814
25916.8346931245,29375.4424912674
28261.2241775199,27133.5010066454
26944.5445145293,29204.0774791733
27717.1635645597,28240.1780448173
27287.2959027418,30028.6191626628
29402.6605359262,27797.9935536082
25945.4500939622,28183.2346145099
26202.8142498452,29118.7106505591
29794.4874324931,29454.6814907442
26251.5926226092,27381.1117522234
27207.0712997431,26682.1864080617
28660.7176713996,27650.6364397312
27619.9945305961,29568.6483595225
27182.6832193197,29052.5162413025
26583.1142746835,29761.858382919
27753.8756576512,27202.8631511119
25790.0795249217,27359.209034524
26081.699509016,27321.8274732991
26956.7911966898,26420.9803695741
26487.8716250539,27813.3694461243
26609.7488059141,27755.5169829205
28079.5576071172,26624.8342091687
27250.5476163459,29664.3835061498
27257.82497819,28878.7466193738
26050.8820112584,29728.539688404
27140.7636613174,27114.2309772552
26883.3914611463,26826.3631077899
28292.2271855837,29199.8855305834
26387.1056281114,27893.5382272586
29508.7311233328,26606.0657472687
26063.7496265373,28254.5251963247
27823.250442311,28014.9091586346
27610.8179190617,27187.7140767611
27297.889267697,28136.2999899326
28178.6317374275,26679.8607709586
29387.9223656785,28713.6592336857
27270.0827598163,27611.6996543842
27228.301845861,27058.0223999224
27019.3929562098,29660.0506274993
27588.4957404384,29288.0559507475
27107.8284119011,27699.3431386632
25906.4108887364,28910.826135729
27824.4020746734,27805.7271952623
28764.0477667691,28248.1692590702
28126.0214212878,26685.9332384699
26959.4954751326,27375.9065217994
27543.9718331007,27426.6795945338
27021.0978459073,29531.965638725
27082.3809836052,27432.8559698189
25047.5459169831,26391.0877400124
28511.5237568502,26997.7835147985
27339.4358634982,29761.858382919
27651.4450107586,26109.5575504133
28413.8399987871,27729.1083910693
27163.65135078,27395.6102194884
27242.8169487142,26231.8190403367
27349.9085200226,26301.6169072153
27515.887791388,27807.5612080723
28090.9364159747,28081.4179917223
26163.2707295852,29151.3108141241
28549.596108987,29615.4748939508
26153.4128341227,29622.4192261983
27738.861050222,26459.7243207228
26027.0685436876,26318.8697549084
29316.4577633676,27317.6573578149
25673.7813892075,26311.1729927535
26997.59452975,25689.3035385824
25728.6805808256,29834.7704791775
29187.2856635871,29076.7948536602
26847.6575474419,29834.7704791775
28232.2125603402,28333.0716491663
29767.4182941433,29568.6483595225
25946.2250052513,26636.5105312606
26783.6142276456,25999.3379966918
28011.1025362781,28874.0550488743
26495.5188543269,26431.3735338057
26796.547960324,29664.3835061498
27178.9454017883,28137.8440121193
24870.2230090943,27242.172307936
26901.6276192374,27680.5417596889
27351.7999600918,26638.2131791336
27094.1473971304,26840.3823174892
27487.6554999821,29230.525068419
27183.5213294927,29060.9499640231
24847.5583480729,26958.8254967859
27535.8432681176,27856.4193943223
26091.2837723321,28673.7147247029
29393.0553322827,27313.3886757671
29878.6360053931,29103.1334640041
26718.5176618923,27797.9622656646
28589.7824297679,27713.3596458176
27379.7232365125,29789.4387264394
27917.9935944433,27567.7569854565
29033.3320120516,28039.8751378622
28281.2173731752,27115.525008916
29904.5435105329,27179.3949489083
27209.0298987962,28179.3700676136
28819.9301234845,29675.8609841472
29533.3389341304,27234.1571067821
27966.1094510183,29027.9970611695
27951.6453881393,27804.2382992509
29948.060151145,28352.8972816949
26732.8585238693,27082.3071288065
29828.0108402851,26836.0862327981
26638.8929600181,29790.7349619047
26845.2791403605,28183.0560346811
28322.93462007,27542.610293483
27476.9293142998,29615.4748939508
27191.3497188285,26194.0282918016
29664.3835061498,29397.5942411144
28427.6068585116,28326.0848538616
27530.8310700152,27958.1176186867
28874.2025586563,27359.209034524
26870.2915359425,27621.0792737271
26288.6327022577,27215.5466090397
27916.5413910017,26865.4625443394
27596.9844321143,27766.0855458494
29309.0481053901,27264.8930410826
26454.4063172347,28352.7897530741
28086.9928807836,29177.4591302978
26064.3095353286,28940.8117661846
27231.8749510852,26984.1500587385
27227.4400866116,29223.9061152928
27292.6677874313,27699.2604689177
27919.4686191385,27808.8746487368
30031.5678295286,28589.7824297679
28546.5358533141,26575.9981383971
29565.8195614739,28568.188567231
26559.2932007745,26887.7050840743
27574.0357172343,27114.7648948797
27752.2956605172,28036.103608264
27190.4217623763,28829.5359761069
28111.8442463238,27542.610293483
26309.1883568596,26355.7515553352
26762.4715526052,28769.2199957022
27987.6987420376,29036.4002962569
26793.4570289095,27542.610293483
29464.0160684258,27425.7558897566
27395.6199155261,29291.2267768507
27813.4452750766,29029.4521889318
26977.7723648365,29299.6673394353
28463.0548917255,28881.7564665088
29873.0805778759,26085.8207425056
25430.8927308421,27898.3962932857
26196.8794946837,27445.8112892552
27322.9010731672,27739.6195019154
26997.1060389429,28882.9174715066
28445.3840492853,25788.1885142568
27398.9773401081,28378.8938014916
26505.5282109527,29060.9499640231
28177.3193811182,28940.8117661846
28063.6606653212,29533.3389341304
26915.586478208,25090.801047412
27373.3787796717,27597.9233463971
28475.6111250268,28141.8406744596
25890.4725833576,27797.1769080577
26501.2130757774,27998.0928477746
28227.0382839651,28261.2241775199
25086.469361729,29060.9499640231
27083.9449181514,27699.3431386632
25826.7022655807,25719.7878870924
29003.149181925,26988.5875959992
26304.1292017278,29993.2640144685
27510.7654776683,28404.145641558
26995.0747041908,26583.8121221939
28252.2362181614,28582.973872583
26162.2290682128,25706.2774512576
27464.3366343224,29659.231561553
26353.225770786,28378.8938014916
28910.826135729,28183.3218849813
25995.689389761,29031.6223880815
29433.35676922,29364.0932140721
26122.7871608759,28101.6580535398
29536.678240343,28109.6615919241
28258.267723984,27635.0740057504
25313.7370403717,29729.9594742144
29468.9765327949,27333.1187972331
29948.060151145,26963.8360030527
26488.0130569222,27891.7942248172
30033.60284922,29446.559523552
26753.3236544493,28637.1162987665
26801.0511651434,28888.7217729931
27288.9098106045,28398.5296996683
27567.7569854565,27863.8013040085
26278.2144860807,28848.8171660674
29503.0482939403,25728.8134224364
28951.2615931566,29598.805567827
26083.4426023223,26893.6036553943
26738.7893628296,28475.6111250268
27381.2804531515,26970.96141828
26026.3280598849,29288.0559507475
26801.6622242565,27404.8149779005
24606.1420958265,26303.602047008
27035.3949327464,28673.7147247029
28374.0174883351,27330.6456876541
25169.2736827633,28569.8589403019
27854.2400605175,28910.826135729
28742.7541412024,29354.3265642329
28126.0214212878,29284.1420248301
